"","UniqueID","YEAR","id","EEZ_grid","GEAR_DEPTH","GEAR_TEMPERATURE","START_LONGITUDE","START_LATITUDE","PHpa.fit","PHpa.se","PHpa.low","PHpa.hi","PHcpueFit","PHcpueSE","PHcpueLow","PHcpueHi","PHpredBio","PHstdBio","ATFpa.fit","ATFpa.se","ATFpa.low","ATFpa.hi","ATFcpueFit","ATFcpueSE","ATFcpueLow","ATFcpueHi","ATFpredBio","ATFstdBio","SpatOver"
"246","150_2005","2005",150,"1 g423",196.789473684211,5.57368421052632,-149.050413101978,59.2523363917193,0.0820651878006991,0.0134929228699182,0.108511316625739,0.0556190589756595,3.92080785399484,0.1088241746625,4.13410323633334,3.70751247165634,0.321761832868542,0.0471378293629749,0.998632283605033,0.000516622667853881,0.999644864034026,0.997619703176039,8.15080596689726,0.0911530437351186,8.32946593261809,7.97214600117643,8.13965797594414,0.793713248928771,0.037
"247","150_2007","2007",150,"1 g423",172.875,5.1625,-149.050413101978,59.2523363917193,0.194938206924188,0.0280453770391251,0.249907145920873,0.139969267927503,3.96756517550072,0.0991863472190718,4.1619704160501,3.77315993495134,0.773430041166962,0.113306830023006,0.996666225034087,0.00120873182930414,0.999035339419523,0.994297110648651,8.34503759103124,0.0922843695518258,8.52591495535282,8.16416022670966,8.31721711362066,0.811027372010936,0.092
"248","150_2009","2009",150,"1 g423",173.25,5.075,-149.050413101978,59.2523363917193,0.172382582189686,0.0249878389650139,0.221358746561114,0.123406417818259,4.12504446527032,0.0980502313321866,4.3172229186814,3.93286601185923,0.711085816570571,0.104173455207876,0.99823560560144,0.000654232268202825,0.999517900847118,0.996953310355763,8.40877647947401,0.0906006190648326,8.58635369284108,8.23119926610694,8.39394008135489,0.818508771864316,0.085
"249","150_2011","2011",150,"1 g423",173.090909090909,5.45454545454545,-149.050413101978,59.2523363917193,0.230947162333926,0.0321944565302971,0.294048297133308,0.167846027534544,3.96219586184422,0.0983644386621534,4.15499016162204,3.7694015620664,0.915057890904147,0.134055187136835,0.998534988821967,0.000555859987013732,0.999624474396513,0.99744550324742,8.34066211484138,0.0936002362156402,8.52411857782404,8.15720565185873,8.32844295161094,0.81212202443608,0.109
"250","150_2013","2013",150,"1 g423",183.555555555556,5.31111111111111,-149.050413101978,59.2523363917193,0.162525247417142,0.0258400308887185,0.21317170795903,0.111878786875254,3.7769530510921,0.103439545485673,3.97969456024402,3.57421154194018,0.613850229111674,0.0899285260042353,0.997341437447919,0.00100235962575548,0.9993060623144,0.995376812581439,7.71862850420802,0.0978822243654885,7.91047766396437,7.52677934445166,7.69810804751331,0.750656890873572,0.068
"251","150_2015","2015",150,"1 g423",195.625,5.64375,-149.050413101978,59.2523363917193,0.239512060164015,0.032393370509671,0.30300306636297,0.17602105396506,4.17177654818344,0.105279844176384,4.37812504276915,3.96542805359772,0.999190795599338,0.146380584683142,0.997154843666976,0.00104908618372715,0.999211052587081,0.995098634746871,7.85393640600804,0.0929624113818507,8.03614273231647,7.67173007969961,7.83159072910332,0.763673036416008,0.112
"252","150_2017","2017",150,"1 g423",190.714285714286,5.85714285714286,-149.050413101978,59.2523363917193,0.17081499150344,0.0268992092220439,0.223537441578646,0.118092541428234,3.86621988070668,0.107544656261843,4.07700740697989,3.65543235443347,0.660408316073343,0.0967492453515246,0.998381645443748,0.000637700587863995,0.999631538595961,0.997131752291534,7.66393758082164,0.0979121716384227,7.85584543723295,7.47202972441033,7.65153461251888,0.746115428257767,0.072
"253","151_1990","1990",151,"1 g424",182.166666666667,5.51666666666667,-147.307444895604,59.1891672760826,0.192058104928997,0.0364336221460406,0.263468004335236,0.120648205522757,3.35920899930488,0.141827808543802,3.63719150405073,3.08122649455902,0.645163314466926,0.0945158658423546,0.868765370344953,0.039631549802391,0.94644320795764,0.791087532732267,7.95259815776156,0.139048045763923,8.22513232745885,7.68006398806428,6.90894188373232,0.673703824583756,0.064
"254","151_1993","1993",151,"1 g424",164.5,5.6,-147.307444895604,59.1891672760826,0.314299772089848,0.0430368471966261,0.398651992595235,0.229947551584461,3.8143164759815,0.108995142046052,4.02794695439177,3.60068599757124,1.19883879907954,0.175628843983534,0.971170251743521,0.00964992084815238,0.9900840966059,0.952256406881142,7.93845907545813,0.106449753598153,8.1471005925105,7.72981755840575,7.70959529876831,0.751777034194313,0.132
"255","151_1996","1996",151,"1 g424",221,5.575,-147.307444895604,59.1891672760826,0.0889701523869806,0.0170080125456904,0.122305856976534,0.0556344477974274,3.60700316713319,0.125551911098944,3.85308491288712,3.36092142137926,0.320915621440161,0.0470138601228683,0.985576081779513,0.00518840366848417,0.995745352969742,0.975406810589284,6.77567276943914,0.108445459648095,6.9882258703494,6.56311966852887,6.67794101952397,0.65117849895238,0.031
"256","151_1999","1999",151,"1 g424",336.478260869565,5.11739130434783,-147.307444895604,59.1891672760826,0.0272892202550316,0.00841157708274291,0.0437759113372077,0.0108025291728555,3.51933999692727,0.247058198829907,4.00357406663389,3.03510592722066,0.0960400443284908,0.0140697831722587,0.987120102270595,0.00498899989214766,0.996898542059204,0.977341662481985,6.82579034127299,0.129170180422751,7.07896389490158,6.5726167876444,6.73787485975503,0.657022759631535,0.009
"257","151_2001","2001",151,"1 g424",228.636363636364,5.39090909090909,-147.307444895604,59.1891672760826,0.0573408275168808,0.0126359558712982,0.0821073010246253,0.0325743540091362,3.38379723271111,0.132771048808074,3.64402848837494,3.12356597704729,0.194029733472986,0.0284251876186006,0.981086217620067,0.00698993219346176,0.994786484719252,0.967385950520882,6.70500911675701,0.119820621609485,6.9398575351116,6.47016069840242,6.5781920334672,0.64145178905444,0.018
"258","151_2003","2003",151,"1 g424",189.75,5,-147.307444895604,59.1891672760826,0.134675716360013,0.0249132917632316,0.183505768215947,0.0858456645040787,3.89859551880267,0.115203905061253,4.12439517272273,3.67279586488261,0.525046144292685,0.0769188046223868,0.993098350923438,0.00251432674591361,0.998026431345428,0.988170270501447,7.80622743684087,0.109819622787471,8.02147389750432,7.59098097617743,7.75235159445996,0.755946280428722,0.058
"259","151_2005","2005",151,"1 g424",270.1875,5.23125,-147.307444895604,59.1891672760826,0.0721648977383261,0.0155685408726948,0.102679237848808,0.0416505576278443,3.70970875298095,0.150078131640009,4.00386189099537,3.41555561496654,0.267710752797844,0.0392193930259404,0.99270121089603,0.002805313030983,0.998199624436757,0.987202797355303,7.04566804498476,0.116763649202619,7.27452479742189,6.81681129254763,6.99424319982784,0.682021715204734,0.027
"260","151_2007","2007",151,"1 g424",265.5625,5.025,-147.307444895604,59.1891672760826,0.12770881585793,0.0255149372740075,0.177718092914985,0.0776995388008756,3.71953687957125,0.147372567231543,4.00838711134508,3.43068664779743,0.475017650429946,0.0695896736749264,0.983704130688491,0.00611759199429817,0.995694610997316,0.971713650379667,6.76776396381495,0.11746658483545,6.99799847009243,6.53752945753747,6.65747736672948,0.649183049955327,0.045
"261","151_2009","2009",151,"1 g424",302.375,4.95625,-147.307444895604,59.1891672760826,0.0688309058572285,0.0170606015540047,0.102269684903078,0.0353921268113793,4.00227435156017,0.185760234651556,4.36636441147722,3.63818429164312,0.275480169107038,0.0403576057746922,0.989984738222291,0.0038644500182469,0.997559060258055,0.982410416186527,7.03572206390863,0.125060216054732,7.28084008737591,6.79060404044136,6.96525746564338,0.679195262137526,0.027
"262","151_2011","2011",151,"1 g424",176.666666666667,5.6,-147.307444895604,59.1891672760826,0.317212372768882,0.0444693521244027,0.404372302932711,0.230052442605052,3.91951511488157,0.109822496442782,4.13476720790942,3.70426302185371,1.24331868969508,0.182145109369104,0.996851873943734,0.00118968439295026,0.999183655353917,0.994520092533552,7.76186090938262,0.10649197821941,7.97058518669266,7.55313663207258,7.73742559280868,0.754490818135446,0.137
"263","151_2013","2013",151,"1 g424",212.818181818182,5.17272727272727,-147.307444895604,59.1891672760826,0.176848578144586,0.0315498401176647,0.238686264775209,0.115010891513963,3.68446935009002,0.120732245587137,3.92110455144081,3.44783414873923,0.651593165780727,0.0954578334814534,0.993184964431119,0.0025535391024015,0.998189901071826,0.988180027790413,6.64732052449965,0.112346296302217,6.86751926525199,6.4271217837473,6.60201879868743,0.64377518142428,0.061
"264","151_2015","2015",151,"1 g424",393.176470588235,4.92941176470588,-147.307444895604,59.1891672760826,0.0387040321512361,0.0184508976662083,0.0748677915770044,0.00254027272546786,3.72049958667633,0.388139717149603,4.48125343228955,2.9597457410631,0.143998335621381,0.0210956312392907,0.976472694358766,0.00895298880225759,0.99402055241119,0.958924836306341,6.18549717012971,0.138680714099647,6.45731136976502,5.9136829704944,6.03996908766508,0.588968664551771,0.012
"265","151_2017","2017",151,"1 g424",214.538461538462,5.53076923076923,-147.307444895604,59.1891672760826,0.196864143974338,0.0343252089910605,0.264141553596816,0.129586734351859,3.75803227863661,0.122520786337283,3.99817301985769,3.51789153741554,0.739821807561728,0.108383252957476,0.995787579755459,0.00165222186554393,0.999025934611925,0.992549224898993,6.72265624557009,0.112461592814774,6.94308096748704,6.50223152365313,6.69433759230416,0.652777359382527,0.071
"266","152_1990","1990",152,"1 g425",174,5.7,-145.570252339791,59.1007704507683,0.244765690570786,0.0456641164737379,0.334267358859312,0.155264022282259,3.45010023924752,0.151196075545028,3.74644454731577,3.15375593117926,0.844466167597851,0.123713560916021,0.798178142427987,0.0581002947612022,0.912054720159943,0.684301564696031,8.1289609782747,0.145566748694829,8.41427180571656,7.84365015083283,6.48835897350889,0.632691999626992,0.078
"267","152_1993","1993",152,"1 g425",123.5,6.05,-145.570252339791,59.1007704507683,0.693470774704298,0.0454092394571756,0.782472884040363,0.604468665368234,4.4606357563906,0.120169243270809,4.69616747320139,4.22510403957982,3.09332053365789,0.453168774495776,0.847059399024014,0.0455069361806583,0.936252993938104,0.757865804109924,7.84388161831224,0.116619349015485,8.07245554238259,7.61530769424189,6.64423364962308,0.647891630369456,0.294
"268","152_1996","1996",152,"1 g425",206.5,5.25,-145.570252339791,59.1007704507683,0.106334335665173,0.0211861639239985,0.14785921695621,0.064809454374136,3.72562769558495,0.134180989021586,3.98862243406726,3.46263295710264,0.396162145945795,0.0580374106809999,0.981477906297683,0.00680423267729836,0.994814202345188,0.968141610250178,7.06107864010724,0.117106959535483,7.29060828079679,6.83154899941769,6.93029267989574,0.675785780587334,0.039
"269","152_1999","1999",152,"1 g425",240.5,5.25,-145.570252339791,59.1007704507683,0.11372393048488,0.0231725000550245,0.159142030592728,0.0683058303770323,3.55624732942572,0.147393019098166,3.84513764685812,3.26735701199331,0.404430424078652,0.0592487062541186,0.985865083859193,0.00540411468983822,0.996457148651276,0.97527301906711,6.71951295584638,0.121352316450147,6.95736349608867,6.48166241560409,6.62453320370843,0.645970603100439,0.038
"270","152_2003","2003",152,"1 g425",278,4.9,-145.570252339791,59.1007704507683,0.0718592200656561,0.0169745382094595,0.105129314956197,0.0385891251751154,3.83073326184104,0.169885012080993,4.16370788551979,3.4977586381623,0.275273504475464,0.0403273295854635,0.971725098866754,0.0106210805240763,0.992542416693943,0.950907781039564,7.15475218768337,0.127768139958124,7.40517774200129,6.90432663336545,6.95245227694374,0.677946604275492,0.027
"271","152_2005","2005",152,"1 g425",232.25,5.5,-145.570252339791,59.1007704507683,0.106926966463644,0.0215864837112876,0.149236474537767,0.0646174583895198,3.81440220196751,0.138912248823827,4.08667020966221,3.54213419427281,0.407862456328628,0.0597514960011975,0.992867165455493,0.00274444573203493,0.998246279090282,0.987488051820705,7.13074134370724,0.118201231836383,7.36241575810655,6.89906692930793,7.0798789455229,0.690372216680465,0.041
"272","152_2009","2009",152,"1 g425",182.25,5.2,-145.570252339791,59.1007704507683,0.241083711495972,0.0404716039635593,0.320408055264548,0.161759367727395,4.13833565564924,0.125633005852188,4.38457634711953,3.89209496417895,0.997685319280034,0.146160033708477,0.994243729608218,0.00219649942396429,0.998548868479188,0.989938590737248,7.78674982466061,0.116368588362978,8.01483225785204,7.55866739146917,7.74192718719669,0.754929777010331,0.11
"273","152_2011","2011",152,"1 g425",401,4.2,-145.570252339791,59.1007704507683,0.0266494885964739,0.0140536371351619,0.0541946173813912,-0.00089564018844341,3.57742926627728,0.436269554927246,4.43251759393468,2.72234093861988,0.0953366604363484,0.0139667380422976,0.979098295466252,0.00847805409494847,0.995715281492351,0.962481309440154,6.1008120494489,0.147324297626273,6.3895676727964,5.81205642610141,5.97329467857539,0.582467118416125,0.008
"274","152_2013","2013",152,"1 g425",278.75,5.2,-145.570252339791,59.1007704507683,0.123041905804214,0.0277144873813305,0.177362301071622,0.0687215105368066,3.6648010347314,0.17088102671219,3.99972784708729,3.32987422237551,0.450924103706608,0.0660599899828971,0.976016986391678,0.00930512573618896,0.994255032834608,0.957778939948747,6.44236344988471,0.130791715351373,6.6987152119734,6.18601168779602,6.28785615959637,0.613140595830886,0.041
"275","152_2015","2015",152,"1 g425",245,5,-145.570252339791,59.1007704507683,0.26803986571756,0.0465757522632618,0.359328340153553,0.176751391281567,4.00655079671339,0.148449031185287,4.29751089783656,3.71559069559023,1.07391533754164,0.157327665248604,0.982631767902317,0.0066664918783332,0.99569809198385,0.969565443820784,6.73036422846917,0.123821008817114,6.97305340575071,6.48767505118762,6.61346970044717,0.644891780237859,0.101
"276","152_2017","2017",152,"1 g425",222.666666666667,5.43333333333333,-145.570252339791,59.1007704507683,0.202963402115528,0.0380360402863352,0.277514041076745,0.128412763154311,3.7863411431598,0.137030078508943,4.05492009703733,3.51776218928227,0.768488679985711,0.112582924896951,0.99267729338852,0.00293796114453966,0.998435697231818,0.986918889545222,6.64990216040031,0.123530854005287,6.89202263425067,6.40778168654994,6.60120687788465,0.643696009510649,0.072
"278","154_1993","1993",154,"1 g427",315.4,4.18,-142.135964992068,58.8563019491161,0.12047302145515,0.0319135133267396,0.18302350757556,0.0579225353347407,4.47459216782674,0.234631500901978,4.93446990959462,4.01471442605887,0.539067638237638,0.078972941320636,0.518662423896239,0.0814832339625513,0.678369562462839,0.358955285329638,6.19699620309626,0.144686787753981,6.48058230709406,5.91341009909845,3.21414907157369,0.31341767795154,0.025
"279","154_1996","1996",154,"1 g427",264,4.9,-142.135964992068,58.8563019491161,0.13329931851531,0.0292494291314863,0.190628199613023,0.0759704374175966,4.24280326482531,0.187575261276991,4.61045077692821,3.8751557527224,0.565562783795744,0.0828544571583937,0.721137667582063,0.0668563421559176,0.852176098207661,0.590099236956464,5.8787483764465,0.135844657564558,6.14500390527303,5.61249284761997,4.23938689249247,0.413390532360292,0.034
"280","154_1999","1999",154,"1 g427",314.666666666667,4.7,-142.135964992068,58.8563019491161,0.0871281948756049,0.0235054270991954,0.133198831990028,0.0410575577611819,4.35486191362822,0.229366570848434,4.80442039249115,3.90530343476529,0.37943125746695,0.0555863500341363,0.829651539473401,0.0489785485705489,0.925649494671677,0.733653584275125,6.17579771374405,0.141855480149413,6.4538344548369,5.8977609726512,5.12376008068406,0.499627413386442,0.028
"281","154_2003","2003",154,"1 g427",248.5,5.4,-142.135964992068,58.8563019491161,0.175974731775083,0.0357351217157618,0.246015570337976,0.105933893212189,4.44997072231048,0.178444142019594,4.79972124066888,4.10022020395208,0.783082404265557,0.114720892842809,0.824521461017873,0.0477099858386106,0.918033033261549,0.731009888774196,6.34957962185943,0.134227994859449,6.61266649178395,6.08649275193491,5.23536466666485,0.51051018497168,0.059
